,BCOMIN Index,,,
,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
15/10/2019,116.2448,116.4913,115.5835,116.4334
16/10/2019,116.0874,116.1142,114.7983,115.1888
17/10/2019,114.8436,115.6111,114.2859,115.1025
18/10/2019,114.9926,116.4653,114.6992,116.0191
21/10/2019,115.7534,116.5429,115.4907,115.9771
22/10/2019,115.7259,116.2267,115.5773,116.1674
23/10/2019,115.7,117.1994,115.4852,117.1559
24/10/2019,117.145,118.0698,117.0757,117.6047
25/10/2019,117.1323,118.2066,117.0729,117.8256
28/10/2019,117.9845,118.6421,117.5623,118.1589
29/10/2019,118.0775,118.8718,117.8433,118.8718
30/10/2019,118.5767,119.0056,118.2843,118.6633
31/10/2019,118.2127,118.6198,116.5914,117.1549
01/11/2019,117.4959,118.4404,117.2385,118.4404
04/11/2019,118.4865,119.3558,118.2304,118.7431
05/11/2019,118.3302,119.4525,118.2798,118.6988
06/11/2019,118.7628,118.8451,117.719,117.7974
07/11/2019,117.7457,119.0471,117.5777,118.9495
08/11/2019,118.6462,118.8014,117.546,117.9899
11/11/2019,117.5074,117.9481,116.2537,116.3731
12/11/2019,116.4135,117.0826,115.6703,115.99
13/11/2019,115.9484,116.0407,114.8002,114.8557
14/11/2019,115.1718,115.3576,113.5253,113.652
15/11/2019,114.1571,114.1897,113.1918,113.7597
18/11/2019,113.8539,113.9844,112.4273,112.6694
19/11/2019,112.6146,113.1064,112.1964,112.9219
20/11/2019,112.8424,112.9689,112.1523,112.2044
21/11/2019,111.895,112.1795,111.4684,111.7166
22/11/2019,112.1607,112.5633,111.5141,112.5285
25/11/2019,112.8017,112.8351,111.9707,112.0717
26/11/2019,112.0173,113.27,111.7048,113.2526
27/11/2019,113.1131,113.4397,112.8785,113.0477
29/11/2019,111.8751,111.8795,110.9951,111.2753
02/12/2019,111.4559,111.643,110.8052,111.1866
03/12/2019,111.1987,111.2603,109.2285,109.4445
04/12/2019,109.5563,110.3447,109.2738,109.9451
05/12/2019,110.0776,110.4697,109.6395,109.9328
06/12/2019,110.1137,111.5877,110.0024,111.5529
09/12/2019,111.7536,111.9567,111.022,111.7757
10/12/2019,111.6407,112.0928,111.1403,111.8526
11/12/2019,111.834,113.0875,111.8218,112.9713
12/12/2019,113.4116,114.0602,112.5811,114.0168
13/12/2019,114.4628,115.0541,113.23,113.674
16/12/2019,113.5007,114.9438,113.5007,114.6883
17/12/2019,114.7477,115.0502,113.9671,114.0799
18/12/2019,114.1811,114.5678,113.7051,114.2798
19/12/2019,114.2898,115.5604,114.2863,115.523
20/12/2019,115.6655,115.9811,115.0728,115.8784
23/12/2019,115.5069,115.8263,115.1684,115.2977
24/12/2019,115.2837,116.0023,115.1988,115.6333
26/12/2019,115.7721,116.1365,115.7201,116.0064
27/12/2019,115.7686,115.981,115.4507,115.8916
30/12/2019,115.8784,116.1372,115.724,116.1232
31/12/2019,115.6379,115.6875,114.4323,114.5192
02/01/2020,115.1851,115.5832,114.6271,115.5832
03/01/2020,114.8881,115.1265,113.1523,114.3802
06/01/2020,114.3529,114.7983,113.8054,114.781
07/01/2020,114.454,115.4103,114.4034,114.9493
08/01/2020,114.872,115.685,114.7656,115.659
09/01/2020,115.831,116.2143,115.2743,115.3429
10/01/2020,115.4038,116.2264,115.1017,115.729
13/01/2020,115.803,116.4803,115.3607,116.2392
14/01/2020,115.9023,116.2795,115.2858,116.2712
15/01/2020,115.683,116.8031,115.3203,116.7286
16/01/2020,116.5164,117.6841,115.8246,116.2904
17/01/2020,116.357,117.0436,116.2049,116.4021
21/01/2020,115.439,116.1833,115.1883,115.802
22/01/2020,115.9411,116.1784,114.3354,114.454
23/01/2020,114.1355,114.2211,112.3425,112.6946
24/01/2020,112.7944,112.8283,110.9611,111.2227
27/01/2020,109.7481,110.5256,108.042,108.1158
28/01/2020,108.5376,108.8105,107.4159,107.4487
29/01/2020,108.2291,108.434,106.6045,106.6209
30/01/2020,106.5122,107.1353,105.6912,105.8941
31/01/2020,106.5446,106.5811,105.0634,105.9967
03/02/2020,107.0232,107.054,104.5091,104.5419
04/02/2020,106.4672,107.6639,105.1981,105.4292
05/02/2020,106.9798,108.3294,105.7491,107.3514
06/02/2020,108.3635,108.7732,107.0169,107.7766
07/02/2020,107.8725,108.0756,105.6561,105.9043
10/02/2020,106.9423,107.0519,105.2752,105.4932
11/02/2020,107.1143,107.5433,106.3713,106.9732
12/02/2020,107.4835,107.5806,106.8328,107.2739
13/02/2020,107.3367,108.4435,106.9679,108.1285
14/02/2020,107.9368,108.0795,106.8937,106.9101
18/02/2020,107.1838,107.4962,106.5551,106.6514
19/02/2020,107.0498,107.2755,105.7321,106.5358
20/02/2020,106.548,106.9025,105.591,105.7529
21/02/2020,105.8132,106.1491,104.9963,105.98
24/02/2020,104.6929,105.2134,104.192,104.3972
25/02/2020,104.7746,105.1479,104.2082,104.3025
26/02/2020,104.4066,104.6119,103.592,104.3491
27/02/2020,104.3305,104.4701,102.6586,103.6666
28/02/2020,102.8768,103.5465,101.6576,103.1638
02/03/2020,104.4073,105.304,103.7775,104.9795
03/03/2020,105.3904,105.5062,103.502,104.0144
04/03/2020,104.8457,105.097,104.1947,104.5017
05/03/2020,105.0396,105.3935,104.4212,104.741
06/03/2020,104.1664,104.6255,103.1358,103.671
09/03/2020,101.5031,102.9265,100.1164,102.5795
10/03/2020,102.9488,104.5814,102.7417,102.9345
11/03/2020,103.5199,103.8437,101.9598,102.053
12/03/2020,101.0003,101.5712,99.2625,100.0213
13/03/2020,98.8158,103.8329,98.5311,101.3476
16/03/2020,101.0573,101.1671,97.6239,99.1969
17/03/2020,99.5585,99.8748,96.6242,96.6242
18/03/2020,97.5471,97.9219,92.5886,93.2143
19/03/2020,89.7378,93.8397,88.4612,93.3083
20/03/2020,92.4965,95.429,92.3308,92.3308
23/03/2020,89.4497,91.2473,88.9469,89.9957
24/03/2020,91.0556,93.3732,90.146,91.5493
25/03/2020,91.6931,92.6767,90.6895,92.0459
26/03/2020,91.6412,92.3934,90.9993,91.72
27/03/2020,92.1018,92.9382,91.5343,92.1297
30/03/2020,91.399,92.0885,91.1321,91.4762
31/03/2020,92.1952,93.381,91.6523,93.1017
01/04/2020,92.4646,92.4828,90.6856,91.1594
02/04/2020,90.1313,92.4769,90.1267,91.9551
03/04/2020,92.0665,92.4015,90.9814,91.2296
06/04/2020,91.6456,91.9482,91.006,91.7381
07/04/2020,93.0907,94.3946,92.522,93.0983
08/04/2020,92.7007,93.5273,92.1076,92.6909
09/04/2020,93.1339,93.257,92.2784,92.9299
13/04/2020,93.8457,94.4068,93.6488,93.6537
14/04/2020,94.9746,95.3522,93.9073,94.8854
15/04/2020,94.9737,95.4394,93.8742,94.327
16/04/2020,94.5005,95.1885,94.305,94.4124
17/04/2020,95.7466,96.1278,95.2395,95.704
20/04/2020,95.9268,96.5473,95.3347,95.8062
21/04/2020,94.5091,94.6817,92.5993,93.678
22/04/2020,92.902,94.6569,92.6784,94.3934
23/04/2020,94.7934,95.1733,94.0942,94.4404
24/04/2020,94.5786,95.0162,93.9828,94.9999
27/04/2020,96.0632,96.5284,94.6902,95.2073
28/04/2020,94.9398,96.1728,94.8816,95.4689
29/04/2020,95.9988,96.3808,95.5176,96.0581
30/04/2020,96.3547,96.52,94.8801,95.2171
01/05/2020,94.3948,94.397,93.4074,94.01
04/05/2020,93.507,93.8863,93.0769,93.603
05/05/2020,94.3857,94.4466,93.5533,94.3446
06/05/2020,94.7948,95.565,94.7255,95.4356
07/05/2020,95.4288,96.8904,95.3513,96.3636
08/05/2020,96.688,97.134,96.6555,96.7772
11/05/2020,97.5971,97.6535,96.1599,96.8016
12/05/2020,96.9043,96.9082,95.8591,95.8754
13/05/2020,95.1748,95.9086,95.0706,95.3138
14/05/2020,94.9886,95.4354,93.9867,94.821
15/05/2020,95.4288,95.5589,94.129,94.1396
18/05/2020,94.9928,97.0027,94.6748,96.969
19/05/2020,97.2081,97.4851,96.6676,97.4843
20/05/2020,97.4529,98.9261,96.8422,98.8247
21/05/2020,98.8386,99.1145,97.8334,98.1204
22/05/2020,96.7338,96.8958,95.699,96.4843
26/05/2020,96.6967,97.5756,96.5975,97.2596
27/05/2020,96.9317,97.1785,95.3642,95.8618
28/05/2020,96.6061,96.9147,95.9578,96.866
29/05/2020,96.6825,97.8556,96.6612,97.8393
01/06/2020,98.7956,99.1675,97.8312,99.0455
02/06/2020,98.7965,99.9931,98.5549,99.8091
03/06/2020,99.6328,100.3744,99.2578,100.11
04/06/2020,99.4408,100.5514,98.7064,100.1547
05/06/2020,99.8621,102.2734,99.8103,101.9798
08/06/2020,101.2157,102.4951,101.1054,102.3038
09/06/2020,102.7452,102.7552,101.283,102.4223
10/06/2020,102.4416,104.1572,102.2633,103.8521
11/06/2020,103.8401,103.8401,101.7097,101.7356
12/06/2020,101.5073,102.4696,101.1113,101.4668
15/06/2020,100.9743,101.0438,99.8803,100.9799
16/06/2020,101.8571,102.9513,100.8833,101.7936
17/06/2020,101.8478,102.6463,101.6314,102.3322
18/06/2020,102.0767,103.3543,102.0006,102.6758
19/06/2020,102.4997,103.8462,102.3457,102.8572
22/06/2020,102.818,103.655,102.494,103.4442
23/06/2020,102.8673,103.6508,102.6434,103.0489
24/06/2020,103.139,103.2202,101.983,102.3094
25/06/2020,101.9682,102.6068,101.699,102.5343
26/06/2020,102.8318,104.2042,102.6543,103.2407
29/06/2020,103.3163,104.0464,103.1871,103.9266
30/06/2020,104.1229,104.9553,104.0205,104.5337
01/07/2020,104.8578,105.0351,103.5057,104.6351
02/07/2020,104.9393,105.6017,104.6781,105.0179
06/07/2020,104.7518,106.3827,104.7518,106.2728
07/07/2020,106.2832,106.8747,105.4052,106.8506
08/07/2020,106.4865,108.4747,106.438,108.3603
09/07/2020,108.7366,109.9252,108.1274,108.496
10/07/2020,108.6444,110.543,107.9322,110.4947
13/07/2020,111.6015,112.6673,111.2407,112.3263
14/07/2020,110.8736,111.9386,110.3107,111.1448
15/07/2020,111.3955,111.5418,109.4486,110.2878
16/07/2020,110.0746,110.7052,108.6688,110.481
17/07/2020,110.0758,110.2354,109.3247,109.6734
20/07/2020,109.0639,110.8283,108.9765,110.0763
21/07/2020,110.1629,112.0189,110.1557,111.9828
22/07/2020,112.1411,112.4171,109.654,110.6736
23/07/2020,110.5602,112.244,109.9576,111.9872
24/07/2020,111.4339,111.5859,109.7448,110.9665
27/07/2020,111.4111,111.8388,110.7306,111.3833
28/07/2020,112.4049,112.4049,110.6265,111.9639
29/07/2020,112.0837,112.8841,111.9093,112.7486
30/07/2020,112.8515,113.2493,111.3214,112.2916
31/07/2020,112.9968,113.1889,111.4392,111.7919
03/08/2020,111.3123,113.5893,110.9435,113.3354
04/08/2020,112.9619,113.7273,112.4721,113.7031
05/08/2020,113.4579,115.7899,113.2633,115.0714
06/08/2020,114.5676,115.2898,114.1474,115.2106
07/08/2020,114.9508,114.9603,112.7395,112.9899
10/08/2020,112.0889,114.5325,112.0075,114.1271
11/08/2020,114.1077,114.5576,113.2563,114.5415
12/08/2020,113.2492,114.8864,112.4735,114.5906
13/08/2020,114.2013,114.3827,112.2233,112.4727
14/08/2020,112.8767,113.8934,112.6247,113.2688
17/08/2020,113.425,115.4066,113.3088,115.0291
18/08/2020,115.2966,117.071,114.7865,116.6496
19/08/2020,117.0733,118.7058,116.876,118.2284
20/08/2020,117.284,117.7808,116.6102,117.1566
21/08/2020,117.5246,117.935,115.3379,115.595
24/08/2020,116.1476,116.8643,115.6165,116.0371
25/08/2020,116.3493,116.7197,115.7562,116.6351
26/08/2020,117.0452,117.5445,116.663,117.2269
27/08/2020,117.3671,118.1608,116.4485,117.6032
28/08/2020,117.9558,119.7438,117.9525,118.868
31/08/2020,119.0999,119.6358,119.068,119.5398
01/09/2020,120.1234,121.3389,119.7208,119.805
02/09/2020,119.291,120.3738,118.7769,119.2149
03/09/2020,119.763,119.7997,116.8776,117.4258
04/09/2020,117.4323,118.9087,117.3484,118.8687
08/09/2020,118.9747,119.5732,116.2891,117.1814
09/09/2020,117.0484,117.6051,116.4243,117.5634
10/09/2020,117.3696,117.6213,115.6835,116.6203
11/09/2020,116.216,118.279,116.0187,117.8909
14/09/2020,118.2713,119.2327,117.8416,119.0224
15/09/2020,119.2561,120.0878,118.6981,118.8199
16/09/2020,119.1494,119.6665,118.5369,119.2021
17/09/2020,117.8444,119.0534,117.3172,118.8296
18/09/2020,119.637,119.9162,118.5927,119.7265
21/09/2020,119.5921,119.923,116.2639,116.9517
22/09/2020,117.5598,118.4991,116.9709,117.5011
23/09/2020,117.4048,117.4992,114.9638,115.2778
24/09/2020,114.3152,114.8379,112.8969,114.1411
25/09/2020,114.8076,115.2593,113.8141,114.3472
28/09/2020,114.9256,116.4311,114.7356,115.962
29/09/2020,115.8813,116.1335,115.2125,115.9149
30/09/2020,116.0262,116.9102,115.0587,116.184
01/10/2020,116.2986,116.6001,112.0604,112.136
02/10/2020,111.7952,114.6547,110.8537,114.4578
05/10/2020,114.2342,114.8439,113.5377,114.66
06/10/2020,114.9407,115.3287,114.186,114.7245
07/10/2020,114.138,116.9561,113.9895,116.1901
08/10/2020,116.3276,117.2092,115.9903,116.8246
09/10/2020,118.3348,119.6846,117.9354,119.4113
12/10/2020,119.1756,120.0613,118.9596,119.2966
13/10/2020,118.6328,119.3393,118.2906,118.6433
14/10/2020,118.7644,119.3278,118.4199,119.0293
15/10/2020,119.1321,119.7761,118.349,119.7681
16/10/2020,119.7996,120.4794,119.6671,120.1639
19/10/2020,120.698,121.3265,120.0688,120.73
20/10/2020,120.4149,122.7996,120.2874,122.2123
21/10/2020,122.6921,124.1809,122.6645,123.3653
22/10/2020,123.0486,123.291,122.1602,122.7041
23/10/2020,122.4917,122.9417,121.7685,121.9397
26/10/2020,121.6896,121.8918,120.2586,120.8013
27/10/2020,120.5704,121.3356,120.5398,121.1491
28/10/2020,121.0226,122.2069,119.5343,120.1263
29/10/2020,120.3591,121.1487,118.9975,119.6853
30/10/2020,120.1614,120.4016,118.7969,119.7046
02/11/2020,120.0025,120.9113,119.4315,120.5883
03/11/2020,121.1031,122.5184,120.8038,121.9381
04/11/2020,120.2121,122.6344,119.364,122.4174
05/11/2020,122.2991,123.1494,121.7023,122.7464
06/11/2020,122.3892,124.1888,122.2105,123.4205
09/11/2020,124.7869,125.9017,123.5318,123.8646
10/11/2020,124.1244,124.3093,122.773,124.2965
11/11/2020,124.6945,124.9583,123.0273,124.0005
12/11/2020,124.0526,124.8301,123.6944,124.3251
13/11/2020,123.8307,125.5796,123.7866,124.8637
16/11/2020,126.9006,127.0436,125.5956,126.3228
17/11/2020,126.1555,126.6206,125.4734,126.5483
18/11/2020,126.7061,128.0432,126.6699,127.3363
19/11/2020,126.7949,127.7222,126.4345,127.5197
20/11/2020,127.6129,129.9976,127.6129,129.6815
23/11/2020,129.6655,129.725,127.477,127.9505
24/11/2020,128.5115,129.7451,128.2615,129.4622
25/11/2020,129.6766,129.822,128.6351,129.0954
27/11/2020,130.8359,131.9443,130.6729,131.8245
30/11/2020,133.4396,133.9872,132.2547,132.3
01/12/2020,132.8662,134.3228,132.5101,133.4355
02/12/2020,133.3772,134.1723,131.4089,132.7704
03/12/2020,132.9157,133.2623,131.7142,132.3986
04/12/2020,132.8233,133.8505,132.7423,133.719
07/12/2020,132.8105,133.8208,132.0834,133.3337
08/12/2020,133.1291,133.4125,132.3023,132.8042
09/12/2020,133.7339,134.8222,133.5696,134.6419
10/12/2020,134.2271,137.4882,134.1402,137.0301
11/12/2020,136.3481,136.4125,134.4292,134.831
14/12/2020,136.4294,136.4626,135.1254,135.9274
15/12/2020,135.5831,136.7934,135.295,135.732
16/12/2020,136.406,136.7914,135.5001,136.0021
17/12/2020,136.5524,137.9092,136.446,137.3074
18/12/2020,138.5398,138.8135,137.3362,137.9828
21/12/2020,136.9657,138.2445,135.2077,135.913
22/12/2020,136.5187,136.5187,133.1741,133.2219
23/12/2020,132.6296,134.9671,132.6077,134.6984
24/12/2020,134.8301,135.8764,134.6974,135.5352
28/12/2020,136.2196,136.3548,135.5989,135.6705
29/12/2020,135.2427,135.337,133.9226,133.9703
30/12/2020,134.2574,134.676,133.7839,134.0143
31/12/2020,133.6299,133.7197,132.5386,132.7034
04/01/2021,134.574,136.3021,133.5309,135.4156
05/01/2021,136.1985,137.4571,135.8078,137.4571
06/01/2021,137.5804,139.8447,137.4906,138.1451
07/01/2021,139.0294,139.7916,137.8968,139.5059
08/01/2021,139.6123,139.6522,136.8352,137.6681
11/01/2021,136.9842,136.9842,134.2463,134.5994
12/01/2021,134.9837,137.1001,134.9291,136.2357
13/01/2021,136.7533,137.2236,135.854,136.2503
14/01/2021,136.1691,137.7435,135.7224,137.3941
15/01/2021,137.9476,138.0491,134.9328,135.3395
19/01/2021,134.9686,136.0764,134.5309,135.3498
20/01/2021,135.7092,136.4604,135.0946,136.1828
21/01/2021,136.9701,137.4823,136.3485,136.6263
22/01/2021,135.28,136.3154,133.9653,136.206
25/01/2021,136.5174,136.7896,135.7482,136.4424
26/01/2021,136.292,136.4564,135.2115,135.6889
27/01/2021,135.4529,135.6708,132.5015,133.3815
28/01/2021,132.8507,134.5106,131.4336,133.4347
29/01/2021,133.2921,134.8587,132.1086,132.7205
01/02/2021,133.4395,133.9721,132.4154,132.5482
02/02/2021,132.617,132.82,131.458,132.0811
03/02/2021,131.9234,133.2628,131.4445,133.0301
04/02/2021,133.5735,133.8478,132.7417,133.3753
05/02/2021,133.7267,135.6497,133.69,135.6497
08/02/2021,135.8757,136.8607,135.7023,136.4351
09/02/2021,136.918,138.5031,136.9018,138.3135
10/02/2021,139.0175,140.5551,138.991,140.1736
11/02/2021,139.832,140.8627,139.7451,140.7621
12/02/2021,140.7743,141.8049,139.6056,141.5007
16/02/2021,142.1509,142.3267,141.2313,142.2858
17/02/2021,142.4761,142.5687,141.6234,142.5055
18/02/2021,143.7162,145.6527,143.4521,144.887
19/02/2021,144.5401,148.5873,144.5034,147.8555
22/02/2021,150.3986,151.7285,147.8364,149.5014
23/02/2021,151.2106,151.214,146.9422,148.9706
24/02/2021,149.1487,151.5986,147.6073,151.5921
25/02/2021,153.4177,154.2765,151.2135,151.753
26/02/2021,150.244,150.5941,146.1697,146.1697
01/03/2021,147.8011,147.8423,146.0434,146.3106
02/03/2021,145.0078,149.6597,144.2812,149.614
03/03/2021,149.1683,149.8751,145.8729,145.9958
04/03/2021,144.7004,145.3537,139.327,140.8818
05/03/2021,141.1808,143.7337,141.0265,143.2036
08/03/2021,143.3669,143.5962,141.3324,143.2898
09/03/2021,142.7562,143.5517,140.1345,141.7399
10/03/2021,141.4413,143.029,141.2054,141.8501
11/03/2021,142.5901,145.0127,142.5557,144.2591
12/03/2021,143.632,144.1976,142.3903,143.6553
15/03/2021,144.847,145.6446,143.3333,145.3422
16/03/2021,145.2624,145.2624,143.2457,143.5909
17/03/2021,143.1592,145.1687,142.7951,144.752
18/03/2021,145.6259,145.675,143.7159,143.9654
19/03/2021,143.5345,145.8678,142.2266,145.7725
22/03/2021,146.3595,147.0994,145.5247,146.7432
23/03/2021,146.476,146.4823,143.7603,144.2558
24/03/2021,143.5117,145.2443,143.1384,144.4553
25/03/2021,143.4312,143.7609,141.8398,142.7455
26/03/2021,143.9537,145.8439,143.4302,145.8056
29/03/2021,145.2263,145.6128,144.1009,144.4941
30/03/2021,144.5423,144.871,142.4819,142.534
31/03/2021,142.2151,143.4337,142.0072,142.62
01/04/2021,142.8151,143.0662,141.5806,142.5572
05/04/2021,143.5159,144.7615,143.2485,144.4746
06/04/2021,145.3919,146.2855,144.0181,146.1607
07/04/2021,145.3864,145.8542,144.6352,145.1543
08/04/2021,145.0002,146.6153,144.6507,146.5484
09/04/2021,146.1016,146.2565,144.9177,144.962
12/04/2021,143.3508,144.2867,143.0424,143.2499
13/04/2021,143.1064,144.8266,142.9802,144.3118
14/04/2021,144.5435,146.8254,144.1732,146.7693
15/04/2021,146.5815,148.678,146.247,148.6187
16/04/2021,148.2991,148.9228,147.3559,147.4078
19/04/2021,147.1884,149.4857,147.1374,148.1917
20/04/2021,148.8176,149.5479,147,147.065
21/04/2021,147.1455,149.459,147.0443,149.1657
22/04/2021,148.6852,149.4826,148.1216,148.9522
23/04/2021,149.2326,150.6571,148.9518,150.5292
26/04/2021,151.2303,153.6056,151.0455,153.5861
27/04/2021,154.445,155.3882,153.3226,154.4708
28/04/2021,153.2584,155.2568,153.0347,155.2438
29/04/2021,156.1809,157.0462,154.5311,155.1803
30/04/2021,155.2434,156.8175,154.3811,155.1929
03/05/2021,155.3943,155.9987,154.7705,155.9792
04/05/2021,156.5245,157.6841,155.7907,156.838
05/05/2021,157.573,158.2405,156.1616,157.1052
06/05/2021,157.1479,159.1744,156.384,159.0858
07/05/2021,160.5886,162.8541,160.3778,162.8411
10/05/2021,165.1128,166.1415,160.5849,161.5665
11/05/2021,161.8318,164.1349,161.761,162.36
12/05/2021,162.6483,163.9689,160.4449,160.6692
13/05/2021,161.1191,161.6647,156.9579,158.397
14/05/2021,158.8031,159.6543,155.9641,158.6022
17/05/2021,158.8948,161.319,158.7258,161.2483
18/05/2021,162.4515,163.5958,160.8704,161.5456
19/05/2021,161.3401,161.3401,155.5751,156.4055
20/05/2021,156.0123,158.0939,155.2985,155.9033
21/05/2021,154.1269,157.1511,153.4312,153.9351
24/05/2021,152.7895,155.362,151.8071,154.9944
25/05/2021,155.2093,155.8458,153.8479,154.6956
26/05/2021,155.186,156.0539,154.7283,155.7135
27/05/2021,155.5697,160.6877,155.2759,160.6552
28/05/2021,160.6103,161.5118,158.6868,161.1561
01/06/2021,161.0283,162.3826,160.2541,160.6204
02/06/2021,160.7702,161.3658,159.2946,159.6675
03/06/2021,159.8615,160.3191,155.3013,155.8122
04/06/2021,155.6352,158.1516,155.3268,158.0385
07/06/2021,157.6162,157.6269,155.8488,157.1503
08/06/2021,156.9174,158.3386,156.1621,158.31
09/06/2021,157.9038,158.6013,157.4629,158.379
10/06/2021,157.7912,158.4386,156.0342,158.0541
11/06/2021,158.3013,160.2771,158.124,158.94
14/06/2021,159.1268,159.8791,158.6084,159.6607
15/06/2021,157.3194,157.3194,154.6558,155.5308
16/06/2021,155.5327,156.4805,153.5683,156.0734
17/06/2021,153.8752,154.8289,150.2594,150.3566
18/06/2021,151.0126,151.4618,148.3426,148.8746
21/06/2021,148.6632,150.0457,147.4851,150.0133
22/06/2021,150.0374,151.974,149.9427,151.4891
23/06/2021,151.6561,154.149,151.5163,153.854
24/06/2021,152.9521,154.4365,151.9739,154.3199
25/06/2021,154.4463,155.3737,154.1487,155.0359
28/06/2021,154.3854,155.4067,153.8501,154.6376
29/06/2021,154.8476,156.241,153.9921,156.1697
30/06/2021,156.2483,157.2383,155.2704,156.0267
01/07/2021,156.0483,156.1146,154.4692,154.5405
02/07/2021,154.5382,156.4114,154.2974,156.2818
06/07/2021,157.6978,158.6283,154.3736,154.8675
07/07/2021,154.8697,157.1963,154.8201,155.8663
08/07/2021,155.2093,155.3131,153.2444,153.8262
09/07/2021,154.4738,157.554,154.179,156.9638
12/07/2021,156.5431,156.8757,154.8518,156.0214
13/07/2021,156.7491,157.0887,154.4925,156.7653
14/07/2021,155.7358,156.8516,155.3476,155.6852
15/07/2021,155.6792,157.6671,155.6366,156.9518
16/07/2021,157.4278,157.9799,156.5864,157.157
19/07/2021,156.4531,156.7359,153.0536,153.3213
20/07/2021,153.4279,155.1653,153.1913,155.0223
21/07/2021,154.1299,155.1039,152.9995,154.4551
22/07/2021,154.6924,156.5715,154.5018,156.4051
23/07/2021,156.876,158.5094,156.636,158.4382
26/07/2021,159.893,162.2169,158.3441,162.0506
