,SPX Index,,,,
,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
23/01/2015,2062.98,2062.98,2050.54,2051.82,546890994
26/01/2015,2050.42,2057.62,2040.97,2057.09,539970199
27/01/2015,2047.86,2047.86,2019.91,2029.55,602696606
28/01/2015,2032.34,2042.49,2001.49,2002.16,717223409
29/01/2015,2002.45,2024.64,1989.18,2021.25,681082856
30/01/2015,2019.35,2023.32,1993.38,1994.99,919574628
02/02/2015,1996.67,2021.66,1980.9,2020.85,652420556
03/02/2015,2022.71,2050.3,2022.71,2050.03,669646417
04/02/2015,2048.86,2054.74,2036.72,2041.51,650883107
05/02/2015,2043.45,2063.55,2043.45,2062.52,546894533
06/02/2015,2062.28,2072.4,2049.97,2055.47,603001705
09/02/2015,2053.47,2056.16,2041.88,2046.74,513780492
10/02/2015,2049.38,2070.86,2048.62,2068.59,546738124
11/02/2015,2068.55,2073.48,2057.99,2068.53,511007622
12/02/2015,2069.98,2088.53,2069.98,2088.48,577589597
13/02/2015,2088.78,2097.03,2086.7,2096.99,510418568
17/02/2015,2096.47,2101.3,2089.8,2100.34,565219557
18/02/2015,2099.16,2100.23,2092.15,2099.68,466127973
19/02/2015,2099.25,2102.13,2090.79,2097.45,471760543
20/02/2015,2097.65,2110.61,2085.44,2110.3,630178276
23/02/2015,2109.83,2110.05,2103,2109.66,503653228
24/02/2015,2109.1,2117.94,2105.87,2115.48,507302955
25/02/2015,2115.3,2119.59,2109.89,2113.86,492795816
26/02/2015,2113.91,2113.91,2103.76,2110.74,511278221
27/02/2015,2110.88,2112.74,2103.75,2104.5,603843455
02/03/2015,2105.23,2117.52,2104.5,2117.39,524842802
03/03/2015,2115.76,2115.76,2098.26,2107.78,505059057
04/03/2015,2107.72,2107.72,2087.62,2098.53,510419053
05/03/2015,2098.54,2104.25,2095.22,2101.04,488319359
06/03/2015,2100.91,2100.91,2067.27,2071.26,663313973
09/03/2015,2072.25,2083.49,2072.21,2079.43,500131885
10/03/2015,2076.14,2076.14,2044.16,2044.16,625562705
11/03/2015,2044.69,2050.08,2039.69,2040.24,547776131
12/03/2015,2041.1,2066.41,2041.1,2065.95,547397344
13/03/2015,2064.56,2064.56,2041.17,2053.4,559884487
16/03/2015,2055.35,2081.41,2055.35,2081.19,549107944
17/03/2015,2080.59,2080.59,2065.08,2074.28,482915201
18/03/2015,2072.84,2106.85,2061.23,2099.5,642799466
19/03/2015,2098.69,2098.69,2085.56,2089.27,538912741
20/03/2015,2090.32,2113.92,2090.32,2108.1,1569085477
23/03/2015,2107.99,2114.86,2104.42,2104.42,505802621
24/03/2015,2103.94,2107.63,2091.5,2091.5,518017190
25/03/2015,2093.1,2097.43,2061.05,2061.05,591249665
26/03/2015,2059.94,2067.15,2045.5,2056.15,629338412
27/03/2015,2055.78,2062.83,2052.96,2061.02,554212065
30/03/2015,2064.11,2088.97,2064.11,2086.24,499786165
31/03/2015,2084.05,2084.05,2067.04,2067.89,671221923
01/04/2015,2067.63,2067.63,2048.38,2059.69,577114169
02/04/2015,2060.03,2072.17,2057.32,2066.96,492594688
06/04/2015,2064.87,2086.99,2056.52,2080.62,610287907
07/04/2015,2080.79,2089.81,2076.1,2076.33,444401344
08/04/2015,2076.94,2086.69,2073.3,2081.9,500216184
09/04/2015,2081.29,2093.31,2074.29,2091.18,483774322
10/04/2015,2091.51,2102.61,2091.51,2102.06,473559049
13/04/2015,2102.03,2107.65,2092.33,2092.43,495736650
14/04/2015,2092.28,2098.62,2083.24,2095.84,459195793
15/04/2015,2097.82,2111.91,2097.82,2106.63,573306644
16/04/2015,2105.96,2111.3,2100.02,2104.99,504965119
17/04/2015,2102.58,2102.58,2072.37,2081.18,671368989
20/04/2015,2084.11,2103.94,2084.11,2100.4,489427819
21/04/2015,2102.82,2109.64,2094.38,2097.29,499610695
22/04/2015,2098.27,2109.98,2091.05,2107.96,532741414
23/04/2015,2107.21,2120.49,2103.19,2112.93,579433603
24/04/2015,2112.8,2120.92,2112.8,2117.69,563442021
27/04/2015,2119.29,2125.92,2107.04,2108.92,601573299
28/04/2015,2108.35,2116.09,2094.89,2114.76,555166411
29/04/2015,2112.49,2113.65,2097.41,2106.85,560514736
30/04/2015,2105.52,2105.52,2077.59,2085.51,696789504
01/05/2015,2087.38,2108.41,2087.38,2108.29,517351493
04/05/2015,2110.23,2120.95,2110.23,2114.49,468420990
05/05/2015,2112.63,2115.24,2088.46,2089.46,546268354
06/05/2015,2091.26,2098.42,2067.93,2080.15,563782529
07/05/2015,2079.96,2092.9,2074.99,2088,545155575
08/05/2015,2092.13,2117.66,2092.13,2116.1,536169252
11/05/2015,2115.56,2117.69,2104.58,2105.33,475660098
12/05/2015,2102.87,2105.06,2085.57,2099.12,479504936
13/05/2015,2099.62,2110.19,2096.04,2098.48,482084651
14/05/2015,2100.43,2121.45,2100.43,2121.1,486270434
15/05/2015,2122.07,2123.89,2116.79,2122.73,615096319
18/05/2015,2121.3,2131.78,2120.01,2129.2,452532469
19/05/2015,2129.45,2133.02,2124.5,2127.83,526865189
20/05/2015,2127.79,2134.72,2122.59,2125.85,519596761
21/05/2015,2125.55,2134.28,2122.95,2130.82,490181870
22/05/2015,2130.36,2132.15,2126.06,2126.06,431185131
26/05/2015,2125.34,2125.34,2099.18,2104.2,565730882
27/05/2015,2105.13,2126.22,2105.13,2123.48,521363173
28/05/2015,2122.27,2122.27,2112.86,2120.79,441847500
29/05/2015,2120.66,2120.66,2104.89,2107.39,768062212
01/06/2015,2108.64,2119.15,2102.54,2111.73,496321812
02/06/2015,2110.41,2117.59,2099.14,2109.6,477625173
03/06/2015,2110.64,2121.92,2109.61,2114.07,474052835
04/06/2015,2112.35,2112.89,2093.23,2095.84,529531519
05/06/2015,2095.09,2100.99,2085.67,2092.83,567359095
08/06/2015,2092.34,2093.01,2079.11,2079.28,494053933
09/06/2015,2079.07,2085.62,2072.14,2080.15,498462290
10/06/2015,2081.12,2108.5,2081.12,2105.2,513278129
11/06/2015,2106.24,2115.02,2106.24,2108.86,548636560
12/06/2015,2107.43,2107.43,2091.33,2094.11,456747972
15/06/2015,2091.34,2091.34,2072.49,2084.43,512029182
16/06/2015,2084.26,2097.4,2082.1,2096.29,423381138
17/06/2015,2097.4,2106.79,2088.86,2100.44,489365191
18/06/2015,2101.58,2126.65,2101.58,2121.24,552029227
19/06/2015,2121.06,2121.64,2109.45,2109.99,1262677572
22/06/2015,2112.5,2129.87,2112.5,2122.85,472835096
23/06/2015,2123.16,2128.03,2119.89,2124.2,458723555
24/06/2015,2123.65,2125.1,2108.58,2108.58,542556408
25/06/2015,2109.96,2116.04,2101.78,2102.31,503689786
26/06/2015,2102.62,2108.92,2095.38,2101.49,939093566
29/06/2015,2098.63,2098.63,2056.64,2057.64,596336893
30/06/2015,2061.19,2074.28,2056.32,2063.11,726352254
01/07/2015,2067,2082.78,2067,2077.42,536482204
02/07/2015,2078.03,2085.06,2071.02,2076.78,489734014
06/07/2015,2073.95,2078.61,2058.4,2068.76,594511261
07/07/2015,2069.52,2083.74,2044.02,2081.34,639140359
08/07/2015,2077.66,2077.66,2044.66,2046.68,388666351
09/07/2015,2049.73,2074.28,2049.73,2051.31,566892255
10/07/2015,2052.74,2081.31,2052.74,2076.62,495269050
13/07/2015,2080.03,2100.67,2080.03,2099.6,509909485
14/07/2015,2099.72,2111.98,2098.18,2108.95,508384004
15/07/2015,2109.01,2114.14,2102.49,2107.4,547400503
16/07/2015,2110.55,2124.42,2110.55,2124.29,538689798
17/07/2015,2126.8,2128.91,2119.88,2126.64,636935437
20/07/2015,2126.85,2132.82,2123.65,2128.28,509967439
21/07/2015,2127.55,2128.49,2115.4,2119.21,566156252
22/07/2015,2118.21,2118.51,2110,2114.15,619434389
23/07/2015,2114.16,2116.87,2098.63,2102.15,593052496
24/07/2015,2102.24,2106.01,2077.09,2079.65,629186480
27/07/2015,2078.19,2078.19,2063.52,2067.64,667213013
28/07/2015,2070.75,2095.6,2069.09,2093.25,620626586
29/07/2015,2094.7,2110.6,2094.08,2108.57,579763788
30/07/2015,2106.78,2110.48,2094.97,2108.63,513199031
31/07/2015,2111.6,2114.24,2102.07,2103.84,651341029
03/08/2015,2104.49,2105.7,2087.31,2098.04,554008929
04/08/2015,2097.68,2102.51,2088.6,2093.32,552836966
05/08/2015,2095.27,2112.66,2095.27,2099.84,586582465
06/08/2015,2100.75,2103.32,2075.53,2083.56,621613716
07/08/2015,2082.61,2082.61,2067.91,2077.57,538228040
10/08/2015,2080.98,2105.35,2080.98,2104.18,545988176
11/08/2015,2102.66,2102.66,2076.49,2084.07,572683681
12/08/2015,2081.1,2089.06,2052.09,2086.05,654851174
13/08/2015,2086.19,2092.93,2078.26,2083.39,524653871
14/08/2015,2083.15,2092.45,2080.61,2091.54,458014443
17/08/2015,2089.7,2102.87,2079.3,2102.44,432682551
18/08/2015,2101.99,2103.47,2094.14,2096.92,453743662
19/08/2015,2095.69,2096.17,2070.53,2079.61,578300502
20/08/2015,2076.61,2076.61,2035.73,2035.73,686628382
21/08/2015,2034.08,2034.08,1970.89,1970.89,1077363075
24/08/2015,1965.15,1965.15,1867.01,1893.21,1350121448
25/08/2015,1898.08,1948.04,1867.08,1867.61,1063062850
